 indi,                  x_v,                   v,                   H,                   q,                 eta
    0,     0.66300000000000,    2.21000000000000,    2.00000000000000,    4.42000000000000,    2.00000000000000,
    1,     0.81925000000000,    2.21000000000001,    2.00000000000000,    4.42000000000002,    2.00000000000000,
    2,     0.97550000000000,    2.21000000000000,    1.99999999999999,    4.41999999999999,    1.99999999999999,
    3,     1.13175000000000,    2.21000000000000,    2.00000000000000,    4.42000000000000,    2.00000000000000,
    4,     1.28800000000000,    2.20999999999999,    2.00000000000001,    4.41999999999999,    2.00000000000001,
    5,     1.44425000000000,    2.21000000000002,    2.00000000000000,    4.42000000000003,    2.00000000000000,
    6,     1.60050000000000,    2.21000000000000,    1.99999999999999,    4.41999999999998,    1.99999999999999,
    7,     1.75675000000000,    2.20999999999998,    2.00000000000001,    4.41999999999997,    2.00000000000001,
    8,     1.91300000000000,    2.21000000000002,    2.00000000000001,    4.42000000000005,    2.00000000000001,
    9,     2.06925000000000,    2.21000000000000,    2.00000000000000,    4.42000000000001,    2.00000000000000,
   10,     2.22550000000000,    2.20999999999998,    1.99999999999999,    4.41999999999993,    1.99999999999999,
   11,     2.38175000000000,    2.21000000000002,    2.00000000000000,    4.42000000000003,    2.00000000000000,
   12,     2.53800000000000,    2.20999999999994,    2.00000000000007,    4.42000000000005,    2.00000000000007,
   13,     2.69424999999999,    2.20999999999978,    2.00000000000003,    4.41999999999961,    2.00000000000003,
   14,     2.85050000000000,    2.21000000000330,    1.99999999999472,    4.41999999999492,    1.99999999999472,
   15,     3.00675000000019,    2.21000000000392,    2.00000000000551,    4.42000000002002,    2.00000000000551,
   16,     3.16299999999913,    2.20999999980534,    2.00000000025773,    4.42000000018025,    2.00000000025773,
   17,     3.31924999999416,    2.21000000011009,    1.99999999963329,    4.41999999940976,    1.99999999963329,
   18,     3.47550000005643,    2.21000000749045,    1.99999999131365,    4.41999999578407,    1.99999999131365,
   19,     3.63175000016020,    2.20999999178645,    2.00000001348884,    4.42000001338325,    2.00000001348884,
   20,     3.78799999794880,    2.20999978355644,    2.00000021528454,    4.42000004289167,    2.00000021528454,
   21,     3.94424999464456,    2.21000018014462,    1.99999969714283,    4.41999969097485,    1.99999969714283,
   22,     4.10050004527028,    2.21000474942273,    1.99999652040545,    4.42000180892498,    1.99999652040545,
   23,     4.25675021427889,    2.21000295997801,    2.00000163945632,    4.42000954315934,    2.00000163945632,
   24,     4.41299978910996,    2.20994104284948,    2.00000743092196,    4.41989850759838,    2.00000743092196,
   25,     4.56924418988512,    2.20972749058817,    2.00013774148145,    4.41975935231449,    2.00013774148145,
   26,     4.72547826984916,    2.20938347041802,    2.00028108422969,    4.41938796368692,    2.00028108422969,
   27,     4.88170203030858,    2.20910578979745,    2.00037954837241,    4.41905004210189,    2.00037954837241,
   28,     5.03791897726262,    2.20911063189733,    2.00047536962128,    4.41927140787912,    2.00047536962128,
   29,     5.19415117243074,    2.20979042378171,    1.99997210725593,    4.41951921044468,    2.00013937889620,
   30,     5.35042335603254,    2.21115257817922,    1.99957285694994,    4.42136067790206,    1.99990740023050,
   31,     5.50694374603405,    2.21583486181303,    1.99343398275495,    4.41712051371122,    1.99841790939904,
   32,     5.66395575897675,    2.22643189528564,    1.98718286669875,    4.42432731618325,    1.99681617670638,
   33,     5.82182092330937,    2.24126066992279,    1.97197433647721,    4.41970852244345,    1.99289878353539,
   34,     5.98090087683829,    2.25990970016649,    1.95667471388449,    4.42190816597805,    1.98889029799322,
