 indi,                  x_v,                   v,                   H,                   q,                 eta
    0,     0.45246335319775,    1.50821117732583,    1.01444679830102,    1.53000000000000,    1.01444679830102,
    1,     0.76496335319775,    1.50821117732583,    1.01444679830102,    1.53000000000000,    1.01444679830102,
    2,     1.07746335319775,    1.50821117732586,    1.01444679830096,    1.52999999999994,    1.01444679830096,
    3,     1.38996335319775,    1.50821117732570,    1.01444679830114,    1.53000000000005,    1.01444679830114,
    4,     1.70246335319768,    1.50821117732285,    1.01444679830469,    1.53000000000250,    1.01444679830469,
    5,     2.01496335319809,    1.50821117734233,    1.01444679829137,    1.53000000000219,    1.01444679829137,
    6,     2.32746335320362,    1.50821117738720,    1.01444679836723,    1.53000000016211,    1.01444679836723,
    7,     2.63996335316127,    1.50821117633978,    1.01444679841725,    1.52999999917500,    1.01444679841725,
    8,     2.95246335313201,    1.50821119368409,    1.01444676948005,    1.52999997312648,    1.01444676948005,
    9,     3.26496335521200,    1.50821117574354,    1.01444684251247,    1.53000006507506,    1.01444684251247,
   10,     3.57746332589337,    1.50820939123000,    1.01444890570985,    1.53000136651460,    1.01444890570985,
   11,     3.88996331913405,    1.50821527737187,    1.01444277360346,    1.52999808916824,    1.01444277360346,
   12,     4.20246580555649,    1.50829858940027,    1.01436440235809,    1.52996439721455,    1.01436440235809,
   13,     4.51496217396677,    1.50795360019633,    1.01462321041501,    1.53000472298808,    1.01462321041501,
   14,     4.82735720280498,    1.50534895855272,    1.01547474534487,    1.52864385034148,    1.01547474534487,
   15,     5.13962442547790,    1.50567564134773,    1.01441254227895,    1.52737625518704,    1.01524530658453,
   16,     5.45237983385676,    1.51804663837176,    1.01248141936098,    1.53699401507479,    1.01414694797212,
   17,     5.76911336998340,    1.54425720630660,    0.98562501265839,    1.52205852851375,    1.00729988112724,
   18,     6.09288639588573,    1.59639973777551,    0.95925087125716,    1.53134783933586,    1.00093507958372,
   19,     6.42176142436570,    1.66853193261248,    0.91961334932745,    1.53440423900956,    0.98871861983921,
   20,     6.75398627220969,    1.73946411808285,    0.87934913776123,    1.52959627240275,    0.97587547045819,
   21,     7.08847092532223,    1.81198945205676,    0.84315954033459,    1.52779619348731,    0.96108021572749,
   22,     7.42337935722657,    1.88927583535900,    0.80767668183199,    1.52592403776812,    0.94699169992082,
   23,     7.75815755312118,    1.96660605014220,    0.77844513831498,    1.53089491871402,    0.93244298224035,
   24,     8.09260963308777,    2.04208429863988,    0.74899259911087,    1.52950602644179,    0.91767326887277,
   25,     8.42680702702915,    2.11648503338877,    0.72378056511429,    1.53187073352207,    0.90178612188410,
   26,     8.76081196715580,    2.19033332917624,    0.69858134866234,    1.53012601111602,    0.88591179244006,
   27,     9.09471509494090,    2.26408885711581,    0.67652970557783,    1.53172336790659,    0.86888047108812,
   28,     9.42862170774308,    2.33818521923489,    0.65448275181599,    1.53030189654032,    0.85185383905885,
   29,     9.76263428265950,    2.41311845476775,    0.63463166282410,    1.53144137754077,    0.83327965606459,
   30,     10.09688050957425,    2.48930738086541,    0.61478715288973,    1.53039419734964,    0.81471205212787,
   31,     10.43147292652486,    2.56736939149394,    0.59640647125545,    1.53119571919016,    0.79399059263808,
   32,     10.76656526062016,    2.64774066826853,    0.57803684014568,    1.53049164941115,    0.77328018367281,
   33,     11.10228282266234,    2.73122868432796,    0.56055851243495,    1.53101348840654,    0.74954730784975,
   34,     11.43882050068334,    2.81831798386132,    0.54309723401115,    1.53062070159897,    0.72583148131363,
   35,     11.77631759745799,    2.91007219306869,    0.52607040299817,    1.53090285136141,    0.69785577769226,
   36,     12.11503012824480,    3.00701200120001,    0.50906031292620,    1.53075047030373,    0.66989681501191,
   37,     12.45509739733919,    3.11042146607135,    0.49218438015854,    1.53090086131014,    0.63602388638442,
   38,     12.79682872698011,    3.22045721817625,    0.47525587204791,    1.53054120361734,    0.60209838241396,
   39,     13.14028329153162,    3.33795160968038,    0.45873269674660,    1.53122754351835,    0.56100692838017,
   40,     13.48555255457194,    3.45930643812551,    0.44166672462477,    1.52786054400028,    0.51937267752585,
   41,     13.83225933378985,    3.58127564042009,    0.42805718936976,    1.53299078499661,    0.47678612480660,
   42,     14.17835778267706,    3.67951583946763,    0.41371880219379,    1.52228488575763,    0.43347072016638,
   43,     14.52252537903861,    3.74684216458891,    0.40806864234613,    1.52896879518903,    0.41794460542768,
   44,     14.85921268973671,    3.78720713006240,    0.40400594167013,    1.53005418288068,    0.40400594986063,
   45,     15.18735118854822,    3.77352264601264,    0.40472977637531,    1.52725697666787,    0.40472978047057,
   46,     15.50694945159851,    3.76626646774172,    0.40589710304753,    1.52871664856143,    0.40589710304753,
   47,     15.82037010226222,    3.77899207552169,    0.40701761351161,    1.53811633605810,    0.40701761351161,
   48,     16.13236553773384,    3.77545288643765,    0.40721889106663,    1.53743573768945,    0.40721889106663,
   49,     16.44407326957546,    3.77442301125984,    0.40655545725547,    1.53451227321830,    0.40655545725547,
   50,     16.75617587603003,    3.77156771351782,    0.40594097758069,    1.53103388463721,    0.40594097758069,
   51,     17.06864672483631,    3.77048598273748,    0.40579641016875,    1.53004967638646,    0.40579641016875,
   52,     17.38115206501345,    3.77048481887171,    0.40576605061898,    1.52993473387239,    0.40576605061898,
   53,     17.69365226959730,    3.77050831128013,    0.40578087789318,    1.53000017265480,    0.40578087789318,
   54,     18.00615216890609,    3.77050735722005,    0.40578110274425,    1.53000063331805,    0.40578110274425,
   55,     18.31865217659987,    3.77050723510480,    0.40578093951326,    1.52999996830237,    0.40578093951326,
