 indi,                  x_v,                   v,                   H,                   q,                 eta
    0,     0.66299999954554,    2.20999998981379,    1.99999999098894,    4.41999995971313,    1.99999999098894,
    1,     1.28799999797212,    2.20999995585326,    2.00000001908096,    4.41999995387543,    2.00000001908096,
    2,     1.91299998761994,    2.21000017900235,    1.99999971863138,    4.41999973618001,    1.99999971863138,
    3,     2.53800015442294,    2.21000207348173,    1.99999954237132,    4.42000313560313,    1.99999954237132,
    4,     3.16300027363794,    2.20998671051226,    1.99998480499900,    4.41993984027424,    1.99998480499900,
    5,     3.78798845433174,    2.20983112393126,    2.00010574348079,    4.41989592309752,    2.00010574348079,
    6,     4.41293419322102,    2.20900226920475,    2.00099536204887,    4.42020329543415,    2.00099536204887,
    7,     5.03853907152850,    2.21551759078850,    1.99442380166483,    4.41868101607569,    1.99930835358290,
    8,     5.66644597148270,    2.24641773972779,    1.98486137941899,    4.45882781362739,    1.99463048325513,
    9,     6.30266784314015,    2.30230292120867,    1.91185584226689,    4.40167129058093,    1.97204156503012,
   10,     6.95037847540325,    2.38069189114446,    1.83905944511753,    4.37823390832394,    1.94966178680785,
   11,     7.60219595255748,    2.45664828393494,    1.79264197402465,    4.40389082919741,    1.93487967358503,
   12,     8.24785291692180,    2.52144521927913,    1.74849610369741,    4.40873714159603,    1.92236916112785,
   13,     8.88754388867526,    2.56248017053272,    1.72967257845589,    4.43225168380744,    1.91569029323422,
   14,     9.52182153446126,    2.58427853809029,    1.71059298988027,    4.42064875115527,    1.90875536200649,
   15,     10.15102323764294,    2.58861024322134,    1.71298985670446,    4.43426308959941,    1.90963647956128,
   16,     10.77546807741779,    2.57692560051594,    1.71542467951311,    4.42052177239420,    1.91055555310053,
   17,     11.39513358121602,    2.54936913305710,    1.73963226843336,    4.43496480801411,    1.91966555722460,
   18,     12.01003435420877,    2.50580878161120,    1.76378104253192,    4.41969802521584,    1.92871674652698,
   19,     12.61992858106056,    2.44490661312040,    1.81499277733455,    4.43748784407101,    1.94652459691928,
   20,     13.22452825395413,    2.36712932993516,    1.86714659857746,    4.41977747678137,    1.96527453375186,
   21,     13.82638766194725,    2.29385303968192,    1.93103817333555,    4.42951778364758,    1.98271375872578,
   22,     14.42923252521985,    2.24323521605987,    1.99237372990373,    4.46936291447260,    1.99759696550979,
   23,     15.03901579947061,    2.21146397157859,    1.99356648981079,    4.40870046716296,    1.99617810761382,
   24,     15.65969356467500,    2.19993193672328,    1.99394300488574,    4.38653889645412,    1.99394300488574,
   25,     16.28684105367395,    2.19797488011896,    1.99483200093971,    4.38459062812293,    1.99483200093971,
   26,     16.91293547151600,    2.20683637718057,    1.99889024967851,    4.41122371698208,    1.99889024967851,
   27,     17.53801485331173,    2.21005872284969,    1.99989601554952,    4.41988763395756,    1.99989601554952,
   28,     18.16300049329534,    2.21007077159708,    2.00010000147849,    4.42036255353889,    2.00010000147849,
   29,     18.78799974358691,    2.20999703670229,    2.00000075334060,    4.41999573828509,    2.00000075334060,
   30,     19.41300002246103,    2.20999958674084,    1.99999877398170,    4.41999646398174,    1.99999877398170,
   31,     20.03800000326343,    2.21000007507626,    2.00000003677522,    4.42000023142575,    2.00000003677522,
   32,     20.66299999947652,    2.20999999218196,    1.99999999256194,    4.41999996792580,    1.99999999256194,
   33,     21.28799999997385,    2.20999999909271,    1.99999999915418,    4.41999999631615,    1.99999999915418,
   34,     21.91300000000516,    2.21000000015928,    2.00000000033467,    4.42000000105817,    2.00000000033467,
   35,     22.53800000000013,    2.21000000000626,    2.00000000000830,    4.42000000003087,    2.00000000000830,
   36,     23.16299999999997,    2.20999999999871,    1.99999999999630,    4.41999999998924,    1.99999999999630,
   37,     23.78800000000000,    2.20999999999996,    1.99999999999995,    4.41999999999981,    1.99999999999995,
   38,     24.41300000000000,    2.21000000000002,    2.00000000000003,    4.42000000000009,    2.00000000000003,
   39,     25.03800000000000,    2.21000000000000,    2.00000000000000,    4.42000000000001,    2.00000000000000,
   40,     25.66300000000000,    2.21000000000000,    2.00000000000000,    4.42000000000000,    2.00000000000000,
