dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre
0.25,0.054908219341728313,0.054908219341728313,0.054908219341728313,0.0005795916601450049,0.0005783697207225487,0.0005800757811105411
0.125,0.004455853263632177,0.004455853263632177,0.004455853263632177,0.0011270356738574004,0.0011233435305600455,0.0011231619641351115
0.0625,0.000430445871947939,0.000430445871947939,0.000430445871947939,0.0022207229000715803,0.002210889025923929,0.0022047213885733595
0.03125,4.703780964585108e-05,4.703780964585108e-05,4.703780964585108e-05,0.0043965595955627835,0.004364186606835574,0.004327500978750842
0.015625,5.495881389952263e-06,5.495881389952263e-06,5.495881389952263e-06,0.008705264923961035,0.008651421181192356,0.008656766788335516
