dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre
1.0,2.1942116861221174e-07,2.666252276193193e-07,2.1544957716713682e-07,0.01452564552576015,0.010956253128824756,0.012769441511149384
0.5,3.9548163939730517e-10,3.8933245965423885e-10,3.31918850564121e-10,0.02900469031717096,0.021845222242908285,0.025171247969514556
0.25,7.435389968480658e-13,7.812072866659463e-13,6.029689332658887e-13,0.05812299385766632,0.04350558383989015,0.05085554741256471
0.125,1.4718368119770166e-15,1.616925275388278e-15,1.069479224219498e-15,0.11720504557015375,0.08790487608473216,0.10087477348279207
0.0625,2.5557487340699346e-16,3.416844346103623e-16,2.5557487340699346e-16,0.2315863504274083,0.17498952956105182,0.20289593855185167
