dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto
6250000.0,881018470930.1869,881018470930.1869,881018470930.1869,0.0016791157434428376,0.0016843447781201184,0.0016922431020066143
3125000.0,380650723593.8719,380650723593.8719,380650723593.8719,0.0033228344541774797,0.0033405360883833573,0.003334896479833073
1562500.0,237515033859.11105,237515033859.11105,237515033859.11105,0.006617055362855484,0.006696127432930682,0.006690429370085309
781250.0,79943502083.0534,79943502083.0534,79943502083.0534,0.013264566235676675,0.013281695555695998,0.013308905942831187
390625.0,18147911607.292606,18147911607.292606,18147911607.292606,0.026634298842067698,0.026664581346059483,0.026758487269814526
