dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced
1.0,0.00014471220377511909,0.0001695418066265009,0.00014167638144715956,0.008372968081717513,0.0029870811643611106,0.005758636450295203
0.5,2.2974901464000546e-06,1.5375067837672529e-06,2.190205348654951e-06,0.016751086052806514,0.005860867021505588,0.011494109881542888
0.25,3.594370399938175e-08,1.885318559975676e-08,3.379262723810487e-08,0.03358083452663518,0.011752277591565092,0.02268927343123193
0.125,5.617517351061819e-10,2.750501372698886e-10,5.2363453093505e-10,0.06672904290026054,0.023415516526438297,0.04540480530288603
0.0625,8.778267300179366e-12,4.2429633874068516e-12,8.143549028580046e-12,0.1333343188411423,0.046769111054683364,0.09102701850102415
