dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced
1.0,0.005843694836188802,0.005208545019981283,0.006148278990692201,0.0019386037101836076,0.0009343971168688897,0.0017171412291271345
0.5,0.0003605157175270886,0.00027319288127163695,0.00037184012373270086,0.00381656192742022,0.0018206681075805266,0.0033494976841445478
0.25,2.2266358654989473e-05,1.6377021364964776e-05,2.2659454307320815e-05,0.007634702162883643,0.0036108480114489796,0.006706319801575903
0.125,1.3827471816425834e-06,1.0157718666447887e-06,1.395714940017486e-06,0.015132367196825466,0.007192260381499572,0.013340649161587602
0.0625,8.613744751116221e-08,6.345890457048048e-08,8.65538936719751e-08,0.03010349453127544,0.014313717153023129,0.02659128416895068
