dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre
6250000.0,1020373055.6555431,959651909.6760088,279459341.84442246,0.07055473258619063,0.05466993061293449,0.06305666198521587
3125000.0,2152516.8634965774,5836040.037473725,6610682.3555971915,0.1423197635449469,0.10984521208530558,0.12555439578302738
1562500.0,4477.401664699843,15756.911976054691,22361.6893448826,0.28154077899775337,0.21925576816179923,0.25117463229357134
781250.0,8.953628177337015,33.72935800237909,50.57748686167077,0.5661911728758631,0.4382316728754501,0.5005229847239596
390625.0,0.008872780194877977,0.07408635218452432,0.08881125793294173,1.136963614844717,0.8811010547215119,1.0008779225505091
