dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced
0.25,0.00019716482102773245,0.00019716482102777972,0.00019716482102773264,0.01497448544533524,0.004811796397303364,0.009195049483096226
0.125,9.042308886091186e-07,9.042308885975392e-07,9.042308886117985e-07,0.029991915943433665,0.00962847817988534,0.01816432572003188
0.0625,5.241258521472716e-09,5.241258494054165e-09,5.241258521431909e-09,0.05968114178727514,0.01905899489148786,0.03633335327363706
0.03125,3.518399677763528e-11,3.518403362158054e-11,3.518399677763528e-11,0.1193533179716074,0.03808134217147848,0.07314500236783975
0.015625,2.5472865749814385e-13,2.5478412668040076e-13,2.5472865749814385e-13,0.2414857035536053,0.07675172432791443,0.14588779119741438
