dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced
0.25,0.0010338795020263007,0.001033879502026163,0.0010338795020263204,0.008276252788491548,0.0028574448002369273,0.005573513298461745
0.125,9.551295071080775e-06,9.551295071138683e-06,9.551295071144367e-06,0.01647006173534984,0.0056677851914095564,0.011162648931578067
0.0625,1.112501094685312e-07,1.1125010950527227e-07,1.1125010946655429e-07,0.03276088101556525,0.01127319795445406,0.0222221452676292
0.03125,1.4973393020096488e-09,1.4973392947018303e-09,1.4973393020096488e-09,0.06551557604356537,0.02274325588618272,0.044325459758485
0.015625,2.1715502377756656e-11,2.1715524850663978e-11,2.1715502377756656e-11,0.13107558790028892,0.0452792953300689,0.08867421241344085
