dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre
0.25,0.004678881542979143,0.004678881542979179,0.004678881542979143,0.0020241978515072594,0.001813454963566203,0.0020344517657732855
0.125,8.800986302267571e-05,8.800986302267571e-05,8.800986302267571e-05,0.004041360012654747,0.0035784558441290366,0.004024243364110589
0.0625,2.063238069426137e-06,2.063238069426137e-06,2.063238069426137e-06,0.008052648050111851,0.0070866820730069386,0.008011904671355817
0.03125,5.571684934826638e-08,5.571684934826638e-08,5.571684934826638e-08,0.01597144491139001,0.014140627084333184,0.01592928453015962
0.015625,1.618731993702099e-09,1.618731993702099e-09,1.618731993702099e-09,0.031861724712819395,0.028173574073506253,0.03198944977318336
