dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre
6250000.0,38091328043.219864,2209713041.0797215,47756483549.65266,0.02480258694517293,0.019957995224311683,0.02320940011413768
3125000.0,558480816.9455457,141964570.77595022,930520798.0496775,0.04969548499710592,0.0397836743870617,0.04647263998631388
1562500.0,6797661.29071685,2849503.0789494487,12482551.208823873,0.0996443464553782,0.07920952787389979,0.09209327250386455
781250.0,91570.74110038207,42314.874224679654,163437.86887444346,0.19907222627495816,0.15847940551383152,0.18443663179974207
390625.0,1319.259640717856,612.8819626448189,2246.917679574777,0.39691635372582823,0.317466144998824,0.3691707714128175
