dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre
6250000.0,208898301759.91568,226871631963.61472,208898301759.91568,0.008966143882966468,0.007918185459982071,0.008956265021448157
3125000.0,19129806873.610134,27386174934.046566,19129806873.610134,0.018005226990041725,0.015648809385685518,0.017982261253720416
1562500.0,991421715.6182244,1262642229.5753517,991421715.6182244,0.035745450157472596,0.031497139184336574,0.03577188504194574
781250.0,58626438.43913197,60117685.41944837,58626438.43913197,0.07197803326084144,0.06342065258483802,0.07204901108551505
390625.0,3598490.2187950243,3145669.797700404,3598490.2187950243,0.1442161730557148,0.1267172117717564,0.14415614618587175
