dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre
6250000.0,187246692991.0941,154068528599.70996,187246692991.0941,0.01268963508707072,0.011400739327405712,0.012699978553157831
3125000.0,17248201444.581398,7724504815.665879,17248201444.581398,0.0252886713449178,0.022720693056804263,0.025275184940879363
1562500.0,718324058.7492357,254622685.74604207,718324058.7492357,0.05083986322861165,0.04563229307033388,0.05064053815856044
781250.0,24294226.06248054,8024904.594519244,24294226.06248054,0.10149236058683267,0.09132635544353564,0.1014522952010988
390625.0,775920.9900160519,251008.80681892874,775920.9900160519,0.2033710378454998,0.18228170761472678,0.20346270114116902
