dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto
1.0,0.00015594855455777198,0.00018532810853914627,9.781048299243728e-05,0.004241724818379485,0.0026822699887478455,0.003885516391435106
0.5,2.3472328791014632e-06,1.7722659913787194e-06,1.7828671918407454e-06,0.008463055654927821,0.005351168784379427,0.007718267409862685
0.25,3.5696786393604924e-08,2.113851246797495e-08,3.171669845458871e-08,0.016852553180152816,0.01060652378297943,0.015536335138604045
0.125,5.494914386844292e-10,2.919324785227579e-10,5.290364823939505e-10,0.033566030658715,0.021116122603416443,0.03089876719750464
0.0625,8.519207481682368e-12,4.329379870365626e-12,8.535942369158116e-12,0.06687305171840958,0.04209956491332767,0.06161156075707237
