dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto
6250000.0,43800564278.32892,49299131560.46784,94897278056.76279,0.02339665445864999,0.015355629429853123,0.021501423486708
3125000.0,624549164.3763406,678851833.0724343,2510768853.091087,0.04622801584357928,0.030559693529669727,0.04316802485845983
1562500.0,5617992.5013598,18354685.398551576,35345631.19356085,0.09249137339814166,0.06145561390190518,0.08610535125979887
781250.0,76818.31501277711,338702.14595698734,475287.5991887132,0.18530094321384757,0.12295777999929018,0.17176966809867217
390625.0,1194.7325711360443,5583.673355874182,6627.291095550692,0.3697716388518789,0.24733329013854796,0.3445143400126004
