dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto
1.0,2.2324398177108142e-05,4.267042733587218e-05,3.621969546817672e-05,0.008382661227203372,0.0046202388169643074,0.006987900603229978
0.5,1.5940918682090895e-07,2.824348836517469e-07,2.4111054883828945e-07,0.016842268924228847,0.009120128297113946,0.013980782925749996
0.25,1.1912601865002355e-09,2.0926867200775134e-09,1.7715657873408916e-09,0.03349398672747027,0.01816782394690173,0.027977006825884537
0.125,9.09749026970378e-12,1.596725253600099e-11,1.3409446043765487e-11,0.0674434050734687,0.03617642248614824,0.05569253614272124
0.0625,7.033347106151052e-14,1.232711207512565e-13,1.0296903921704217e-13,0.13362612851529515,0.0728601664604087,0.11072721684218519
