dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto
0.25,0.19526681282077502,0.19526681282077502,0.19526681282077502,0.0002576092144507649,0.0002540875804510766,0.00025454365628372347
0.125,0.024901192073030865,0.024901192073030865,0.024901192073030865,0.0004723749596159905,0.0004750276098826102,0.00047278831771109254
0.0625,0.004597759795603978,0.004597759795603978,0.004597759795603978,0.0009052386821713299,0.0009090839771420828,0.0009033714327129668
0.03125,0.0009989232767350213,0.0009989232767350213,0.0009989232767350213,0.00177345779240464,0.001773436633903267,0.0017697087295819073
0.015625,0.00023366926603917776,0.00023366926603917776,0.00023366926603917776,0.0034738454415595955,0.0034674807242117823,0.0034837421482162814
