dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto
1.0,0.03736951773035276,0.028647982602770503,0.03736951773035269,0.0007745486755822119,0.0005007928931653234,0.0007703250497080652
0.5,0.004644460832385022,0.003927853043281116,0.004644460832385022,0.0015162633420134496,0.0009616504402864458,0.0015118849642707832
0.25,0.0005703974531436108,0.0005097043492501806,0.0005703974531436108,0.0029831334627566063,0.001887251384855647,0.002965373124461621
0.125,7.051127828661812e-05,6.477305254872141e-05,7.051127828661812e-05,0.005937119585994099,0.003726236594208915,0.005898770056997559
0.0625,8.762566609802084e-06,8.160144997213903e-06,8.762566609802084e-06,0.01177698168720651,0.007413168364104682,0.011724479590110215
