dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre
0.25,5.066356342700304e-06,5.066356342700304e-06,5.066356342700304e-06,0.014164617524116433,0.010595872232557408,0.01227911888804686
0.125,5.733121907839598e-09,5.733121907839598e-09,5.733121907839598e-09,0.028230104914733344,0.021292079429674364,0.024477060568252846
0.0625,8.249986302248612e-12,8.249986302248612e-12,8.249986302248612e-12,0.056444108258334125,0.042852933689885374,0.04948356351482549
0.03125,1.3812992968865475e-14,1.3812992968865475e-14,1.3812992968865475e-14,0.11246076938862513,0.08487084442749619,0.09836317801715008
0.015625,1.5560650325312683e-16,1.5560650325312683e-16,1.5560650325312683e-16,0.22497590385111316,0.169514926343358,0.1980738236103207
