dt,error ADER_L2_gaussLobatto,time ADER_L2_gaussLobatto,p averageADER_L2_gaussLobatto,p stdADER_L2_gaussLobatto,error ADER_u_gaussLobatto,time ADER_u_gaussLobatto,p averageADER_u_gaussLobatto,p stdADER_u_gaussLobatto
0.25,2.7175249904880525e-10,0.0016852478498393404,13.333333333333334,0.4714045207910317,2.7175249904880525e-10,0.002015387275688616,13.333333333333334,0.4714045207910317
0.125,1.331997799226229e-10,0.0028492816915136896,10.0,0.7559289460184544,1.331997799226229e-10,0.003477703848787184,10.0,0.7559289460184544
0.0625,2.118931169805281e-10,0.004474660028437418,7.666666666666667,0.5962847939999438,2.1189310645918936e-10,0.0056628541240934275,7.666666666666667,0.5962847939999438
0.03125,1.5376155232276692e-10,0.0074862835815708555,6.354838709677419,0.5417050201208602,1.5376155531629409e-10,0.00945411597711167,6.354838709677419,0.5417050201208602
0.015625,1.8276175022072672e-10,0.01270133618847467,5.365079365079365,0.48145240914613013,1.8276175361205887e-10,0.015785150901480978,5.365079365079365,0.48145240914613013
