dt,error ADER_L2_gaussLegendre,time ADER_L2_gaussLegendre,p averageADER_L2_gaussLegendre,p stdADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_u_gaussLegendre,p averageADER_u_gaussLegendre,p stdADER_u_gaussLegendre
1.0,4.63160373774136e-11,0.002738941748726315,13.0,0.0,1.3163831367435362e-10,0.0029329193183886154,12.0,0.0
0.5,2.382152799538452e-10,0.004366937674016558,9.714285714285714,0.45175395145262565,3.5326396003543217e-10,0.004910931027095232,9.0,0.0
0.25,1.6576075007378703e-10,0.006770180475432426,7.8,0.39999999999999997,1.4202513839348664e-10,0.009014659144283673,7.866666666666666,0.33993463423951903
0.125,4.916974990551424e-10,0.01044278769570935,6.354838709677419,0.47846441852230087,5.022581931366844e-10,0.013310705314257315,6.0,0.0
0.0625,4.52096005494084e-10,0.018207386038598738,5.603174603174603,0.4892392065848394,8.408862614569472e-10,0.022836285427079668,5.238095238095238,0.4259177099999598
