dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre
1.0,0.03622236961646045,0.03622236961646045,0.03622236961646045,0.0006327881612648655,0.0006331212205612765,0.0006365014597041798
0.5,0.004561948685405287,0.004561948685405287,0.004561948685405287,0.0012421081002934702,0.0012334090631421922,0.0012328256956035538
0.25,0.0005651203143166537,0.0005651203143166537,0.0005651203143166537,0.0024439610900091275,0.002427919839974493,0.002432892767246813
0.125,7.017985410410475e-05,7.017985410410475e-05,7.017985410410475e-05,0.00481839708302037,0.004802290531474032,0.004802658587161984
0.0625,8.741829065399998e-06,8.741829065399998e-06,8.741829065399998e-06,0.009610963182889723,0.00961650518866788,0.009551157669962517
