dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto
6250000.0,456270910291.1539,304282102278.1005,456270910291.1155,0.007916166918751385,0.005865922390117443,0.007891788505616464
3125000.0,47460361510.88077,89476963090.54614,47460361510.877846,0.01581033121461847,0.011683579672660146,0.01579381645540707
1562500.0,1640969171.928724,2402147487.991832,1640969171.928724,0.03154104811505282,0.02339362726945962,0.03157466566023816
781250.0,29559285.12197815,65129545.85162738,29559285.12197815,0.06330668534418302,0.046696107560170015,0.06314763101649337
390625.0,3088376.5653101685,8252511.981298773,3088376.5653101685,0.12626342190196738,0.09377208701833817,0.12644891581231996
