dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre
0.25,0.19526681282077507,0.19526681282077507,0.19526681282077507,0.0003539478287067531,0.00035308202128258665,0.0003514123928699909
0.125,0.024901192073030883,0.024901192073030883,0.024901192073030883,0.0006685210014194516,0.0006673883064483692,0.0006660450441164097
0.0625,0.004597759795603996,0.004597759795603993,0.004597759795603996,0.0012960290899832866,0.0012940712719989409,0.0012994969525607304
0.03125,0.0009989232767350315,0.0009989232767350315,0.0009989232767350315,0.0025408961643864003,0.002549698586974825,0.002541205335707803
0.015625,0.0002336692660392514,0.0002336692660392514,0.0002336692660392514,0.005037839994100588,0.005011513157348548,0.005043303947064227
