dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto
0.25,5.066356342658825e-06,5.06635634265665e-06,5.066356342669001e-06,0.018907189682691488,0.010084735014409358,0.01475190712438364
0.125,5.733121847314458e-09,5.733121847314458e-09,5.733121847314458e-09,0.037974909197406044,0.020260969113691577,0.029497309744225018
0.0625,8.250085145851438e-12,8.250085145851438e-12,8.250085145851438e-12,0.07564057641762442,0.040208792488556355,0.05888637970035364
0.03125,1.3861725697052176e-14,1.3861725697052176e-14,1.3861725697052176e-14,0.15128642066847534,0.08110601991148932,0.11779594017092936
0.015625,1.4998287152352736e-16,1.4998287152352736e-16,1.4998287152352736e-16,0.30128287269534276,0.1617837195550757,0.2365448622731492
