dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto
1.0,2.2395265619782297e-07,9.701276719403552e-07,7.109629337802923e-07,0.01931121420148494,0.010406820425663942,0.015188474331350465
0.5,4.0141447788440515e-10,1.4632790585634696e-09,7.688295605764992e-10,0.03891188455745578,0.02086492635675573,0.030301142427405076
0.25,7.505429050468979e-13,2.6222780489221486e-12,1.1207507667604764e-12,0.07806551343195937,0.04158316521373178,0.0604796129877546
0.125,1.4052349426081144e-15,5.007253951608936e-15,1.821103057854426e-15,0.15541404987286245,0.08342930562960515,0.12190347737133769
0.0625,3.0565717077390823e-16,3.2270799303857727e-16,3.1147627669840103e-16,0.30706747458316386,0.16630122197093442,0.2423172910099051
