dt,error ADER_L2_gaussLobatto,time ADER_L2_gaussLobatto,p averageADER_L2_gaussLobatto,p stdADER_L2_gaussLobatto,error ADER_u_gaussLobatto,time ADER_u_gaussLobatto,p averageADER_u_gaussLobatto,p stdADER_u_gaussLobatto
6250000.0,93089.09613483211,0.059243897857543616,15.0,0.0,37903.07402757807,0.07090652047190815,15.0,0.0
3125000.0,10898.966745181635,0.08262850744317153,11.0,0.0,37589.04840577886,0.1020884531849463,11.0,0.0
1562500.0,22405.274457167612,0.12467136412825701,9.0,0.0,14641.75867064469,0.14955259552724393,8.428571428571429,0.49487165930539356
781250.0,79148.94438095592,0.17207454110196393,7.0,0.0,14100.060405364256,0.23826172111356364,7.0,0.0
390625.0,5345.591702517736,0.27939976000093986,6.0,0.0,1279.5431918417094,0.3915111738523202,6.0,0.0
