dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced
6250000.0,39053474227.673,53482076495.15698,24653235009.3942,0.04281427568556474,0.01680679979301723,0.030320581373026862
3125000.0,551121699.3521155,380789743.2695709,817161508.0481988,0.08598209387356681,0.033505916971314165,0.06070874008582905
1562500.0,6902596.5659713205,14289078.337552084,11009258.948170839,0.17133337691359754,0.06733514588392739,0.12083327586962177
781250.0,92959.14295137711,296207.2827122085,147923.14249495894,0.34195634070783854,0.1339937301984589,0.24200051472455794
390625.0,1332.1343148178144,5115.932462040695,2111.482132303457,0.6854667423259733,0.2693708565784618,0.48982838230274084
