dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto
6250000.0,210714589529.37027,237499734892.95862,226129173173.35263,0.016913259037371193,0.010207012062892318,0.015450210401489
3125000.0,21425087577.447105,53367406369.69948,34505984871.99714,0.03371254878085373,0.02038078970009727,0.03068656895775348
1562500.0,747668227.538324,2322074891.6021237,1489329394.5583806,0.0672944355024291,0.0407880363021312,0.061955440586565866
781250.0,23585876.668484993,78048026.85785052,50416129.9503426,0.1348973163436832,0.08152361568728728,0.12319687088519068
390625.0,738064.1548001252,2489184.199600114,1610434.3609129046,0.27012633884857806,0.1636772123980336,0.24709870727799302
