dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced
6250000.0,19690682898.264984,14926031119.981539,42381535272.97761,0.07374129082808005,0.02657960330169382,0.0475049354418713
3125000.0,211333800.0238107,741766989.1531315,544727332.0183451,0.1477573195854867,0.05306333700926708,0.0952923376146438
1562500.0,1757615.070368123,8898283.318208812,4688050.093532101,0.296711134724319,0.10691013057450098,0.19034611287061123
781250.0,13955.334959944088,77787.40148448832,37701.18915146456,0.5920450072735548,0.2128435978665948,0.37977558301229564
390625.0,109.48740404444625,626.9454309578608,296.8977981728325,1.1893717282717782,0.4261170692375994,0.7605410804140514
