dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre
0.25,0.001033879502026314,0.0010338795020263388,0.0010338795020263148,0.004371791758374976,0.003402032402976017,0.004037923997135035
0.125,9.551295071092867e-06,9.551295071092867e-06,9.551295071092867e-06,0.008738376810381721,0.006724722534418107,0.008074576691558052
0.0625,1.1125010946661258e-07,1.1125010946661258e-07,1.1125010946661258e-07,0.017383014898680684,0.013403002608600738,0.015969311358639972
0.03125,1.4973392534851806e-09,1.4973392534851806e-09,1.4973392534851806e-09,0.03498670898344634,0.02689699849745791,0.03195134336794061
0.015625,2.1715410963301923e-11,2.1715410963301923e-11,2.1715410963301923e-11,0.06986123715926494,0.05385922552917951,0.06420141286715599
