dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced
1.0,2.2358524907760773e-07,1.2468767629408605e-06,2.8658619790601936e-07,0.0418486373415882,0.012160524768821363,0.021827285301073324
0.5,4.0109097115160937e-10,1.8655728565773935e-09,3.7394014899634547e-10,0.08504096825573859,0.024091669143776275,0.04327966814494825
0.25,7.502853734747104e-13,3.368560639589172e-12,6.35017799606703e-13,0.17076930292948547,0.04841051727001156,0.08706690429743114
0.125,1.3847961881405231e-15,6.4081569549407275e-15,9.759392124786633e-16,0.33913462311362047,0.09671710562792472,0.17387134149737124
0.0625,4.684068194744094e-16,4.323140481807722e-16,4.669909006846093e-16,0.6792218866758049,0.1938821938437676,0.34661035627193215
