dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced
1.0,0.0013085280991945929,0.0012956445290891656,0.0013911651207274616,0.0042394217314930364,0.0017023993888370958,0.003273842569739957
0.5,3.8206021386064536e-05,3.914230120298271e-05,3.923955056781081e-05,0.008468480986942138,0.003372805488927822,0.006509930390166119
0.25,1.1549758701805185e-06,1.2260068037189728e-06,1.163815039864107e-06,0.01686390383418516,0.006696627109777182,0.01300310349540918
0.125,3.548481291916701e-08,3.8354580792359995e-08,3.540944751424687e-08,0.0337760282281254,0.01334301690853733,0.02580750457044425
0.0625,1.0993457273952657e-09,1.1987244516072514e-09,1.0916509657651287e-09,0.0673346573154309,0.02661411240197984,0.051480917958542705
