dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre
1.0,0.005944623322003799,0.005936744543310925,0.005944623322003799,0.0015006916715730248,0.0012844624086948378,0.0014997167668438383
0.5,0.0003647354099011116,0.00037214170830937674,0.0003647354099011116,0.0029467198818123766,0.002576313185937969,0.0029635965842421037
0.25,2.242058633762408e-05,2.3074052418091287e-05,2.242058633762408e-05,0.005998639182985893,0.0051186846201640695,0.005883759482697184
0.125,1.3883756376161861e-06,1.4348965485604313e-06,1.3883756376161861e-06,0.01172277766429553,0.010096282792676771,0.011693448214126486
0.0625,8.635599927206553e-08,8.943948887119826e-08,8.635599927206553e-08,0.023341979853077125,0.020054499414150738,0.023121693627243596
