dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto
0.25,0.018701322369734014,0.01870132236973402,0.018701322369733937,0.0011998533994524874,0.0008558455779982199,0.0011965895962868151
0.125,0.0006939730027838708,0.0006939730027838669,0.0006939730027838708,0.0023454980585458024,0.0016748321061188886,0.002346785753200363
0.0625,3.273297455719709e-05,3.273297455719836e-05,3.273297455719709e-05,0.004670862358595644,0.0033312703030450004,0.004645131658430078
0.03125,1.7751516222386685e-06,1.7751516221969547e-06,1.7751516222386685e-06,0.009289802972925826,0.0065715178059014894,0.009251238484201686
0.015625,1.0336995722110967e-07,1.0336995722110967e-07,1.0336995722110967e-07,0.018520165680009606,0.013165638158763093,0.018586002824595195
