dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced
6250000.0,227751705229.1889,415151175182.8337,229650617937.43436,0.011414667402693469,0.005879119727261631,0.010268159931625373
3125000.0,30456464038.84075,49075725995.43559,37096069924.575554,0.022784222813788804,0.011687585706988883,0.02048488991567865
1562500.0,1487900455.8622577,1106835877.5703864,1955216369.6565073,0.045514417571082176,0.02332950685605673,0.04071135714517108
781250.0,74596785.00925583,86524576.02474524,91507386.74486367,0.0910745070132959,0.046869005800025274,0.08133785945662697
390625.0,4070544.579717659,8828826.568578677,4608741.46233468,0.1826127339852974,0.09387951026936726,0.1627164705007869
