dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced
0.25,0.004678881542979177,0.004678881542979038,0.004678881542979211,0.004090081034394513,0.0016238071418566895,0.003145557694369927
0.125,8.80098630227201e-05,8.80098630227208e-05,8.800986302272078e-05,0.008145487478468567,0.003195768923033029,0.006248885451350362
0.0625,2.063238069391991e-06,2.06323806939898e-06,2.063238069391991e-06,0.016283873578400485,0.006351886730075681,0.012473417744040488
0.03125,5.571684929351249e-08,5.57168492903276e-08,5.5716849293193596e-08,0.03245927912981383,0.012636044044380209,0.02482295292762241
0.015625,1.6187319400541082e-09,1.618731913605247e-09,1.6187319400541082e-09,0.06501824261421071,0.02518425011408648,0.049895095427720144
