dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre
1.0,0.0012548981509160199,0.0014400876937389058,0.0012548981509160199,0.0021853656584530008,0.0019295503315682125,0.0021788210814286555
0.5,3.71206190220432e-05,4.148234018322697e-05,3.71206190220432e-05,0.00431328695533531,0.0038263733927825735,0.004307979279962767
0.25,1.131463768087083e-06,1.2499827206953902e-06,1.131463768087083e-06,0.008575363447224456,0.007608372371344428,0.008589844095820028
0.125,3.491259847385738e-08,3.836435701498471e-08,3.491259847385738e-08,0.017127067682865475,0.015114101658608497,0.017138393018727324
0.0625,1.083965662471153e-09,1.1881160285528725e-09,1.083965662471153e-09,0.03414760084124282,0.030210931828644656,0.03402947094291448
