dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced
6250000.0,285278022193.265,429034294425.9392,285278022193.2651,0.00491966490267909,0.0032026948272583207,0.004919106514425948
3125000.0,192884942925.8804,252027413560.27032,192884942925.88046,0.009818075381418958,0.006367146776922579,0.009844721028681046
1562500.0,43241048880.55802,129709427373.73376,43241048880.55236,0.019526485711602228,0.012804480175587482,0.01958895724566121
781250.0,5932487964.061094,22585537877.16458,5932487964.061094,0.039474914415872524,0.02553800668434373,0.03934051654401368
390625.0,751807752.5718861,2971658151.373369,751807752.5718861,0.07839669062855788,0.05143006957535233,0.07852373653191276
