dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced
0.25,0.19526681282077502,0.19526681282077502,0.19526681282077502,0.000257716474755268,0.0002603970129109387,0.0002585543345693233
0.125,0.024901192073030865,0.024901192073030865,0.024901192073030865,0.00047888281442491073,0.00048240155084723873,0.0004856243611346664
0.0625,0.004597759795603978,0.004597759795603978,0.004597759795603978,0.0009153659852953362,0.0009190448418625498,0.0009167542834267287
0.03125,0.0009989232767350213,0.0009989232767350213,0.0009989232767350213,0.0018064514808855685,0.0018032189063129148,0.001802154151706158
0.015625,0.00023366926603917776,0.00023366926603917776,0.00023366926603917776,0.00355063751855466,0.003580689769836941,0.0035657385114713437
