dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced
0.25,0.05490821934172829,0.05490821934172829,0.05490821934172829,0.0007286057010060176,0.0004743841414373102,0.0007271130848343351
0.125,0.0044558532636321205,0.00445585326363212,0.0044558532636321205,0.0014121993022937593,0.0008974293672779043,0.0014102120600042068
0.0625,0.00043044587194793356,0.0004304458719479359,0.00043044587194793356,0.0027977204643788614,0.0017526542368577792,0.002781585371288072
0.03125,4.703780964577034e-05,4.70378096457881e-05,4.703780964577034e-05,0.005516385945790847,0.003470544514213023,0.005517732544436252
0.015625,5.495881389938129e-06,5.495881389939969e-06,5.495881389938129e-06,0.01120108692291459,0.006893143638403022,0.010987051934103613
