dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre
1.0,0.12840245839522352,0.1284024583952235,0.12840245839522352,0.00038956080656498673,0.0003848831722945241,0.0003875080421400656
0.5,0.029717696550520003,0.029717696550520003,0.029717696550520003,0.0007341836211770507,0.000732398814721299,0.0007334865744258942
0.25,0.007204234310028281,0.007204234310028281,0.007204234310028281,0.0014292150968186824,0.0014350403295829892,0.0014339839282578658
0.125,0.0017709845653605285,0.0017709845653605285,0.0017709845653605285,0.00282478799261818,0.002820878805692441,0.002807939480324941
0.0625,0.00043859336549836403,0.00043859336549836403,0.00043859336549836403,0.005583044720281448,0.005574410390108824,0.005578417238513274
