 indi,                  x_v,                   v,                   H,                   q,                 eta
    0,     3.60002303246831,    12.00122947310067,    2.00054297472755,    24.00897531050477,    2.00054297472755,
    1,     3.89366392526257,    11.99913868167519,    2.00006941299748,    23.99911025953343,    1.99973369816151,
    2,     4.49346825826974,    12.00035379746329,    1.99986575211562,    23.99909657281745,    2.00053226020075,
    3,     5.20655379011914,    12.00003413034348,    2.00024644982124,    24.00302566695327,    2.00050228969313,
    4,     5.80603292977533,    11.98589501367703,    2.00220830097122,    23.99825849095375,    2.01909918369896,
    5,     6.09923453916233,    11.94646945361969,    2.00752291334222,    23.98281116168443,    2.04975299246646,
    6,     6.39138856134000,    11.93761092540349,    2.01099867341256,    24.00651973470174,    2.07859194952470,
    7,     6.98693566239637,    11.89262895731882,    2.01793396850122,    23.99853994775494,    2.13080572253419,
    8,     7.69238699475076,    11.85356023770882,    2.02451459366830,    23.99770568816775,    2.17724201129680,
    9,     8.28430033020318,    11.83498607806233,    2.02934421395523,    24.01726051975644,    2.20429116048751,
   10,     8.57336617956227,    11.81544205029852,    2.02861366733657,    23.96896722885882,    2.21165112054768,
   11,     8.86316304802330,    11.81987036297873,    2.02978243580686,    23.99176525628826,    2.21916788298328,
   12,     9.45392066437726,    11.81109698801082,    2.03267730011219,    24.00814873695307,    2.23028210316171,
   13,     10.15883118760067,    11.80829449416150,    2.03187724909078,    23.99300493325063,    2.23167261931489,
   14,     10.75416219773092,    11.81282729419290,    2.03214131396209,    24.00533437922835,    2.22753967141500,
   15,     11.04646824434368,    11.81807101871655,    2.03032068930415,    23.99447409696600,    2.22136527988831,
   16,     11.33926169468332,    11.82259572463636,    2.02995007769092,    23.99927910973387,    2.21505264915609,
   17,     11.93858895832676,    11.83996390673320,    2.02718194227550,    24.00176102892328,    2.19480216508638,
   18,     12.65366728418983,    11.87120268026048,    2.02155293513634,    23.99826462187898,    2.15660293314871,
   19,     13.25737609387338,    11.90759439105379,    2.01587197228575,    24.00418579027238,    2.11160267527747,
   20,     13.55365201481885,    11.93337091064288,    2.01050575105961,    23.99211084537492,    2.08256964801946,
   21,     13.85099627081460,    11.95762155353823,    2.00671450853054,    23.99553265900261,    2.05185379042005,
   22,     14.45907778408283,    11.99384633317109,    2.00159285209811,    24.00679708963836,    2.01095062267955,
   23,     15.18296525059306,    12.00211379523183,    1.99932760113704,    23.99615738279464,    1.99695886808722,
   24,     15.79095474373173,    11.99276188194313,    2.00004645548207,    23.98608089342078,    2.00074228729604,
   25,     16.08828309743511,    12.02122240293696,    2.00098115884937,    24.05423953461482,    2.00098115884937,
   26,     16.38488655916687,    11.99730744990841,    2.00046332073437,    24.00017350111501,    2.00046332073437,
   27,     16.98992194264048,    11.99985399451989,    1.99951682997490,    23.99391001928404,    1.99951682997490,
   28,     17.70610635593868,    12.00011845490856,    2.00049400443385,    24.00616502154061,    2.00049400443385,
   29,     18.30632897048482,    12.00055217180064,    1.99922837531647,    23.99184442132948,    1.99922837531647,
   30,     18.60015957239736,    11.99920652104346,    2.00078532284148,    24.00783629304752,    2.00078532284148,
   31,     18.89358333841533,    11.99979978897105,    2.00039031453719,    24.00428327424309,    2.00039031453719,
   32,     19.49347354162981,    11.99989683351738,    1.99962957979780,    23.99534866282331,    1.99962957979780,
   33,     20.20653133249892,    12.00004975345990,    2.00022732583752,    24.00282742828026,    2.00022732583752,
   34,     20.80632092709929,    11.99988809839344,    1.99976613500888,    23.99696984306336,    1.99976613500888,
   35,     21.10000512593095,    12.00019297426005,    2.00024618387155,    24.00334020248579,    2.00024618387155,
   36,     21.39367927968190,    11.99999193175197,    2.00001383857743,    24.00014992632147,    2.00001383857743,
   37,     21.99346078388937,    11.99999774532539,    1.99999184268251,    23.99989760285924,    1.99999184268251,
   38,     22.70653935308459,    12.00000100867797,    2.00000465535772,    24.00005788165333,    2.00000465535772,
   39,     23.30631917042033,    11.99999902322261,    1.99999586256352,    23.99994839721152,    1.99999586256352,
   40,     23.60000001663712,    12.00000165172408,    2.00000438382914,    24.00005590940505,    2.00000438382914,
   41,     23.89368083833695,    11.99999988234625,    2.00000004427076,    24.00000029594164,    2.00000004427076,
   42,     24.49346060509813,    12.00000000110168,    1.99999996915967,    23.99999963211941,    1.99999996915967,
   43,     25.20653939541315,    12.00000000033784,    2.00000001734210,    24.00000020878094,    2.00000001734210,
   44,     25.80631915501005,    11.99999999871182,    1.99999998464209,    23.99999981312869,    1.99999998464209,
   45,     26.09999999997266,    12.00000000408758,    2.00000001672623,    24.00000020888991,    2.00000001672623,
   46,     26.39368084507375,    11.99999999944881,    1.99999999991481,    23.99999999787530,    1.99999999991481,
   47,     26.99346060440084,    12.00000000003954,    1.99999999998231,    23.99999999986682,    1.99999999998231,
   48,     27.70653939560032,    11.99999999998807,    2.00000000001181,    24.00000000011785,    2.00000000001181,
   49,     28.30631915491216,    12.00000000001511,    1.99999999998388,    23.99999999983678,    1.99999999998388,
   50,     28.60000000000225,    12.00000000003780,    1.99999999999664,    24.00000000003523,    1.99999999999664,
