 indi,                  x_v,                   v,                   H,                   q,                 eta
    0,     0.06999999999369,    0.99999999999790,    1.85190026532897,    1.85190026532508,    1.85190026532897,
    1,     0.08398436920980,    1.11226704868148,    1.85170451514316,    2.05958991608845,    1.85170451514316,
    2,     0.11045551183137,    1.32432877559005,    1.85024964560268,    2.45033884769693,    1.85024964560268,
    3,     0.13681498350851,    1.53417545808999,    1.84744130008188,    2.83429910284748,    1.84744130008188,
    4,     0.15065043117151,    1.64348420616282,    1.84544054794567,    3.03295239396117,    1.84544054794567,
    5,     0.16442366153420,    1.75154525142181,    1.84311689251912,    3.22830264090720,    1.84311689251912,
    6,     0.19032357059952,    1.95215846023448,    1.83789554032280,    3.58786332806838,    1.83789554032280,
    7,     0.21588738755488,    2.14587696683502,    1.83182964949390,    3.93088105201442,    1.83182964949390,
    8,     0.22921236704432,    2.24472305054940,    1.82837880937809,    4.10420405854708,    1.82837880937809,
    9,     0.24241220116920,    2.34091833173142,    1.82484373928845,    4.27181016184564,    1.82484373928845,
   10,     0.26705143623257,    2.51499603141071,    1.81808430470325,    4.57247481109877,    1.81808430470325,
   11,     0.29112501673795,    2.67648026422091,    1.81175946959508,    4.84913846388658,    1.81175946959508,
   12,     0.30357021049625,    2.75581097559165,    1.80879884211462,    4.98470770173694,    1.80879884211462,
   13,     0.31582470586605,    2.83059851184185,    1.80631549251289,    5.11295394502385,    1.80631549251289,
   14,     0.33848855744596,    2.95828573101564,    1.80328015109521,    5.33461794000870,    1.80328015109521,
   15,     0.36033958739848,    3.06447578085620,    1.80371461445748,    5.52743975158132,    1.80371461445748,
   16,     0.37150885754277,    3.11032364020826,    1.80582449296872,    5.61669861054772,    1.80582449296872,
   17,     0.38241309458313,    3.14810938480089,    1.80994170936275,    5.69789448118744,    1.80994170936275,
   18,     0.40230098365107,    3.19340043056774,    1.82405479802171,    5.82493737738168,    1.82405479802171,
   19,     0.42106750482252,    3.19554549189339,    1.85107926263290,    5.91520799284390,    1.85107926263290,
   20,     0.43047096061093,    3.17435701078792,    1.87265614830140,    5.94447917315567,    1.87265614830140,
   21,     0.43950280212258,    3.13370232931527,    1.90108609505206,    5.95743792429352,    1.90108609505206,
   22,     0.45549877522004,    2.98427498064129,    1.98421878388433,    5.92145447286449,    1.98421878388433,
   23,     0.46984682767782,    2.71155188848549,    2.11867853078983,    5.74490677125682,    2.11867853078983,
   24,     0.47669522943984,    2.52304321070783,    2.21220405569637,    5.58148642342506,    2.21220405569637,
   25,     0.48306002816068,    2.33108852986213,    2.30888773150986,    5.38222170766203,    2.30888773150986,
   26,     0.49397225121640,    2.01425277882240,    2.46377610895837,    4.96266787386564,    2.46377610895837,
   27,     0.50370854485334,    1.78906098333498,    2.57756313955575,    4.61141764506161,    2.57756313955575,
   28,     0.50847142088508,    1.69902516324569,    2.62291939048084,    4.45640604559200,    2.62291939048084,
   29,     0.51301465708591,    1.62107116059022,    2.66125617818485,    4.31408564139801,    2.66125617818485,
   30,     0.52110699313126,    1.49871715540876,    2.71796597626193,    4.07346223644108,    2.71796597626193,
   31,     0.52862117822368,    1.40094416187223,    2.75956503833337,    3.86599652975984,    2.75956503833337,
   32,     0.53238621696148,    1.35657092533869,    2.77735134486961,    3.76767408390041,    2.77735134486961,
   33,     0.53603019137112,    1.31602775353203,    2.79238676398528,    3.67485848000012,    2.79238676398528,
   34,     0.54264761853589,    1.24723409480220,    2.81533427358383,    3.51138089427894,    2.81533427358383,
   35,     0.54894846740018,    1.18614728421176,    2.83202569060112,    3.35919958172445,    2.83202569060112,
   36,     0.55216928980983,    1.15622414220898,    2.83878294315848,    3.28226937337088,    2.83878294315848,
   37,     0.55533225976118,    1.12753781207841,    2.84424625178848,    3.20699519575380,    2.84424625178848,
   38,     0.56120534057121,    1.07565904053353,    2.85158247910751,    3.06733047347901,    2.85158247910751,
   39,     0.56697500916992,    1.02586807109599,    2.85518647120304,    2.92904463783243,    2.85518647120304,
   40,     0.56999999999247,    0.99999999999650,    2.85567433827553,    2.85567433826554,    2.85567433827553,
   41,     0.57302499081502,    0.97413192890016,    2.85518647120248,    2.78132830456210,    2.85518647120248,
   42,     0.57879465941373,    0.92434095946033,    2.85158247910822,    2.63583448471916,    2.85158247910822,
   43,     0.58466774022375,    0.87246218791530,    2.84424625178694,    2.48149730780394,    2.84424625178694,
   44,     0.58783071017511,    0.84377585778050,    2.83878294315797,    2.39529651291577,    2.83878294315797,
   45,     0.59105153258475,    0.81385271579031,    2.83202569060229,    2.30485179948461,    2.83202569060229,
   46,     0.59735238144904,    0.75276590519201,    2.81533427358426,    2.11928765287275,    2.81533427358426,
   47,     0.60396980861381,    0.68397224646094,    2.79238676398422,    1.90991504795009,    2.79238676398422,
   48,     0.60761378302345,    0.64342907466134,    2.77735134487066,    1.78702860583955,    2.77735134487066,
   49,     0.61137882176125,    0.59905583812125,    2.75956503833351,    1.65313354688898,    2.75956503833351,
   50,     0.61889300685367,    0.50128284458642,    2.71796597626168,    1.36246971606955,    2.71796597626168,
   51,     0.62698534289902,    0.37892883940387,    2.66125617818547,    1.00842671495620,    2.66125617818547,
   52,     0.63152857909985,    0.30097483675008,    2.62291939048112,    0.78943273535867,    2.62291939048112,
   53,     0.63629145513159,    0.21093901666079,    2.57756313955539,    0.54370863403891,    2.57756313955539,
   54,     0.64602774876853,    -0.01425277882687,    2.46377610895830,    -0.03511565595991,    2.46377610895830,
   55,     0.65693997182426,    -0.33108852986710,    2.30888773150979,    -0.76444624465376,    2.30888773150979,
