dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,error ClassicalADER_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto,time ClassicalADER_gaussLobatto
2.5,0.007220212585033919,0.015608823881128117,0.007220212585033919,0.005439834180583714,0.012020644897170963,0.009941220041426797,0.012169088944273035,0.015574048774308593
1.25,0.0006129466182198363,0.0013607596421830665,0.0006129466182198363,0.00039406335896072535,0.025751493499722396,0.02114160671418566,0.026031156842613458,0.033026658743412034
0.625,4.402679434399319e-05,9.800977798292678e-05,4.402679434399319e-05,2.6111025036760708e-05,0.053282468157080334,0.043700388871781924,0.05362982881425914,0.06811070648525076
0.3125,2.9348901370590265e-06,6.530276957419294e-06,2.9348901370590265e-06,1.6737706922081134e-06,0.10792217934296267,0.08928018808551964,0.10883137008557761,0.13854053430009766
0.15625,1.8916078548593422e-07,4.2063965411118816e-07,1.8916078548593422e-07,1.0583792302391404e-07,0.21835189542616718,0.17959725178537025,0.22057946885511878,0.28005650985661695
