dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,error ClassicalADER_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre,time ClassicalADER_gaussLegendre
0.25,5.659786550359591e-06,5.659786550478733e-06,5.659786550359591e-06,5.659786550473129e-06,0.0003716943359998237,0.0003726642308569613,0.00039250441457053443,0.0005332493898552327
0.125,6.07883918767949e-09,6.07883918767949e-09,6.07883918767949e-09,6.0788391383365096e-09,0.0008665608799991398,0.0008674754250013004,0.0009180961874288706,0.0012378977200018459
0.0625,8.502511475556251e-12,8.502511475556251e-12,8.502511475556251e-12,8.502498402361576e-12,0.0018392602712878476,0.001858230850286158,0.001953886778427529,0.0026530470799791925
0.03125,1.3962969324247229e-14,1.3962969324247229e-14,1.3962969324247229e-14,1.3962969324247229e-14,0.0038210590842936653,0.0038545080685850864,0.004062869822872537,0.0055058108442608495
0.015625,7.781158180288698e-17,7.781158180288698e-17,7.781158180288698e-17,8.603948642186585e-17,0.007740042122843858,0.00773824222141619,0.008152595698577767,0.01108756238429383
