dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,error ClassicalADER_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced,time ClassicalADER_equispaced
1.0,0.0231474591191321,0.02450174244817756,0.0231474591191321,0.0231474591191321,0.00014119972907127316,0.00011302613022895198,0.00014215387918562294,0.00014081087689971484
0.5,0.004136652061163133,0.003886651635959208,0.004136652061163133,0.004136652061163133,0.00032849258213744697,0.00026195576142760854,0.00032792616700005184,0.00032630567771099907
0.25,0.00055429790221684,0.0005164321055389994,0.00055429790221684,0.00055429790221684,0.0006996016895697852,0.000560584154283528,0.0007000429917160155,0.0006955554012861934
0.125,6.996929635557113e-05,6.5438117088466e-05,6.996929635557113e-05,6.996929635557113e-05,0.0014376874758558447,0.001150018284286489,0.001444043260999024,0.0014308966107138465
0.0625,8.74235128130398e-06,8.208239465127405e-06,8.74235128130398e-06,8.74235128130398e-06,0.00291627106283808,0.0023420830571142556,0.002922265161406748,0.0029060654114540997
