dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,error ClassicalADER_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced,time ClassicalADER_equispaced
0.25,3.727249611218498e-05,3.727249611223521e-05,3.727249611223521e-05,3.727249611218498e-05,0.0004396629591418397,0.00034037337643011206,0.00039792940185829403,0.00044759361842859233
0.125,8.052855754053521e-08,8.052855754053521e-08,8.052855754053521e-08,8.052855754053521e-08,0.001043958092858832,0.0007885297528555385,0.0009280853234283444,0.0010439052830001207
0.0625,2.2598297712667166e-10,2.259829715134255e-10,2.259829715134255e-10,2.2598297712667166e-10,0.002237618014270473,0.0016955877229993348,0.0019781761034287876,0.0022376207385760996
0.03125,7.45848696563236e-13,7.45848696563236e-13,7.45848696563236e-13,7.45848696563236e-13,0.0046387625271433666,0.0034100010657026098,0.0039946765257107995,0.0045025550028471376
0.015625,2.672523792435341e-15,2.672523792435341e-15,2.672523792435341e-15,2.672523792435341e-15,0.009197877975727482,0.006905431282856236,0.008114550804280692,0.009123300669993372
