dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,error ClassicalADER_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced,time ClassicalADER_equispaced
1.0,1.9009559360157938e-05,5.1855471462392764e-05,2.4714515851660203e-05,1.9009559360157938e-05,0.0007243940510026212,0.00046017436399623483,0.0005971453602916361,0.0007192538517161405
0.5,1.6569121821513522e-07,3.188588812500481e-07,1.659490855834601e-07,1.6569121821513522e-07,0.0016751484541413706,0.0010623222164285835,0.0013751298331439363,0.0016600210701435572
0.25,1.2278692948761645e-09,2.286017182603085e-09,1.175555418448282e-09,1.2278692948761645e-09,0.0035764550056982054,0.002285863112857831,0.002959835764236881,0.003575841498594465
0.125,9.234650437157828e-12,1.7207412519399095e-11,8.761531755915835e-12,9.234650437157828e-12,0.007368305737202588,0.004703591059951578,0.006077900461428466,0.0073194269986041555
0.0625,7.084161668991272e-14,1.3229075535691642e-13,6.704807538517093e-14,7.084161668991272e-14,0.014901057585708,0.009556848611453981,0.012356735501442537,0.014918655371438943
