dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,error ClassicalADER_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto,time ClassicalADER_gaussLobatto
1.0,0.007124029361901982,0.0055871385168164605,0.007124029361901982,0.006422732611272654,0.00020206120485714304,0.0001787502174140952,0.00020737658670987,0.00024283521657343955
0.5,0.00033772024125402507,0.00024254311168077084,0.00033772024125402507,0.0003278679806768795,0.000466944231429287,0.00041305802800135487,0.0004813480884248358,0.0005656785708561074
0.25,1.9966186131543855e-05,1.494453507932642e-05,1.9966186131543855e-05,2.033505595732919e-05,0.0009992320641405447,0.0008837145867146318,0.0010295502185742537,0.00121183009500133
0.125,1.2605371661172664e-06,9.740528172385937e-07,1.2605371661172664e-06,1.3122435019088507e-06,0.0020489261043050125,0.0018225568880006903,0.0021187216556947013,0.0024926650128535193
0.0625,7.978041780592547e-08,6.258835608238753e-08,7.978041780592547e-08,8.384488008585937e-08,0.004209244748552529,0.0037065442942756425,0.004318591895654598,0.005054615124286751
