dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,error ClassicalADER_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced,time ClassicalADER_equispaced
2.5,1.5012795029674498e-07,5.513376529531091e-07,5.606153880481771e-07,1.5012795029674498e-07,0.06603113881428727,0.036917754914403696,0.050046541985856105,0.06639616288573182
1.25,6.825895541565294e-10,3.6179534294143694e-09,2.8097498563110528e-09,6.825895541565294e-10,0.14206613660000064,0.07902053038539765,0.10745559081385311,0.14157701528560468
0.625,2.8326914948071368e-12,1.7119623802966125e-11,1.2115735495127095e-11,2.8326914948071368e-12,0.2926102355725431,0.1630855171149181,0.2218646764272957,0.2928462934297776
0.3125,2.758401623676914e-14,7.620733188070303e-14,4.839976094331754e-14,2.758401623676914e-14,0.5992821808571794,0.33235907685801586,0.45071620486227665,0.5969010707132318
0.15625,2.8171626846349575e-14,2.817158814414429e-14,2.8171626785950932e-14,2.8171626846349575e-14,1.205431779713503,0.6674065468583389,0.9040800687154322,1.1995920822872514
