dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,error ClassicalADER_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto,time ClassicalADER_gaussLobatto
0.25,0.005227562883407361,0.005227562883407349,0.005227562883407361,0.005227562883407298,0.00017784231779992946,0.00016703065882840227,0.00018619756947144716,0.0001978768347715751
0.125,9.331710043198657e-05,9.331710043198657e-05,9.331710043198657e-05,9.331710043192858e-05,0.0004117770572858197,0.0003849700668600105,0.0004297369302855388,0.0004604011300013683
0.0625,2.126383725922826e-06,2.126383725922826e-06,2.126383725922826e-06,2.126383725921844e-06,0.0008807796614273684,0.0008265914801439586,0.0009268714157141013,0.0009879213594280632
0.03125,5.657603210338882e-08,5.657603210338882e-08,5.657603210338882e-08,5.657603205742722e-08,0.0018183727108574074,0.0017067268802867536,0.0018984225039998168,0.0020404340071503873
0.015625,1.631261584722548e-09,1.631261584722548e-09,1.631261584722548e-09,1.6312615869403067e-09,0.00365686116143479,0.0034677401942878666,0.0038400918285853027,0.004132929047139312
