dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,error ClassicalADER_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto,time ClassicalADER_gaussLobatto
1.0,0.00014209979881512854,0.0002034990661260773,0.0001033599623010822,0.0001285817004789122,0.0003917789722846854,0.00033846112928793965,0.0003913094991439721,0.0005318384972862467
0.5,1.826507559953061e-06,1.6240099278598e-06,1.8023424188185843e-06,1.7868453067966756e-06,0.0009086656297149602,0.0007880206834275409,0.0009162549048591504,0.0012386539778547429
0.25,3.092044642035411e-08,1.857528394563865e-08,3.2172525247223874e-08,3.141349738120342e-08,0.0019494187161451138,0.0016794547914282052,0.001951179578998043,0.0026451780871762564
0.125,5.119634919302917e-10,2.683668362211437e-10,5.34142965647339e-10,5.261203333934543e-10,0.004014794961403822,0.0034583654528666688,0.004004241400003333,0.005483152907171254
0.0625,8.229513827336417e-12,4.1395887200475184e-12,8.582059795396516e-12,8.49446138341934e-12,0.008195611318556725,0.007062242711441027,0.008201016085700497,0.011192736451443386
