dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,error ClassicalADER_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre,time ClassicalADER_gaussLegendre
1.0,0.000853643905067403,0.0008214659782144405,0.0008770929863427267,0.0008895174266454128,0.000275089096427629,0.00026714206514173256,0.00028556297299759797,0.00038898231200125465
0.5,3.340327480154331e-05,3.869816167367865e-05,3.6227116044658695e-05,3.566878083524349e-05,0.000635195925143697,0.0006172191237170148,0.0006567702121413147,0.0009067349511419057
0.25,1.0379402622439993e-06,1.2467922675637386e-06,1.1458415051142118e-06,1.1152747112835549e-06,0.0013718647664292282,0.0013373945695722277,0.00142059494899669,0.0019275761132885236
0.125,3.17512708329599e-08,3.855851630931601e-08,3.529287460772212e-08,3.416883344054014e-08,0.0027928324800034587,0.002744489671417146,0.0029251491714135875,0.0040153759914600025
0.0625,9.784487332436291e-10,1.1927366807662896e-09,1.0908254742750854e-09,1.053294556721131e-09,0.005696158201421246,0.005571784024276505,0.005922889257115977,0.008104507552842343
