dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,error ClassicalADER_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced,time ClassicalADER_equispaced
1.0,0.00012802424625988384,0.00018563859823025335,0.00012868752580308163,0.00012802424625988384,0.0005314769802872824,0.00035147012514270115,0.00046113971799994553,0.000532872062001843
0.5,1.785525612453295e-06,1.3907499877530513e-06,1.7698630864190646e-06,1.785525612453295e-06,0.0012467470879990808,0.0008160940205707447,0.0010612677185667314,0.0012306444567158387
0.25,3.146026772606414e-08,1.6711578142412535e-08,3.014359251804406e-08,3.146026772606414e-08,0.002627146424264148,0.00174373285600242,0.0022812927399978172,0.002643824437130076
0.125,5.272435553212075e-10,2.5776630005086736e-10,4.956525446625686e-10,5.272435553212075e-10,0.00548020058714818,0.003615693171429614,0.004741299669985892,0.005487569738595215
0.0625,8.514539656644365e-12,4.114154594101724e-12,7.93010768752673e-12,8.514539656644365e-12,0.011171119054280488,0.007348608275746561,0.009543480274275809,0.011145774864271516
