dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,error ClassicalADER_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre,time ClassicalADER_gaussLegendre
1.0,0.006126439865150675,0.006465193522928448,0.006433546611892317,0.006247506445339581,0.0002163633029995253,0.00020319378871603736,0.00022169308556892377,0.0002580848674281567
0.5,0.0003116642564139521,0.0003361061448939033,0.00032785408119744626,0.000316961524530893,0.0005004146067159517,0.00046822420228688445,0.0005108744508574351,0.0005996805695737878
0.25,1.9573858961321013e-05,2.0956031958147033e-05,2.0333553686557262e-05,1.9802158535089578e-05,0.0010670001692903628,0.0010013338092851752,0.0010887626302844313,0.0012771624578578797
0.125,1.2647461094211793e-06,1.3568316061654551e-06,1.3122107182677247e-06,1.279009071582609e-06,0.0022077179613864116,0.002067476992857077,0.002248932614269766,0.0026443444485526667
0.0625,8.074648882236013e-08,8.68550871397447e-08,8.384429966202771e-08,8.1688815724983e-08,0.0044762403014465225,0.004204423164275275,0.0045813022528766725,0.00536993856855718
