dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,error ClassicalADER_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre,time ClassicalADER_gaussLegendre
1.0,0.13076686030425344,0.1413476235553215,0.1413476235553215,0.13076686030425344,7.946795571395862e-05,7.313209085737721e-05,7.615462265696675e-05,7.948780642847331e-05
0.5,0.027247452992059967,0.029702655310142326,0.029702655310142326,0.027247452992059967,0.00018223510805712848,0.0001659373294285615,0.00017549929717081665,0.00018247421755721526
0.25,0.006486290956399888,0.0070271482973574126,0.0070271482973574126,0.006486290956399888,0.0003911038065686755,0.0003562946351407196,0.00037254753485363576,0.0003875566017127962
0.125,0.001606526619037738,0.0017348804020293647,0.0017348804020293647,0.001606526619037738,0.0008025806031447636,0.0007305774721420935,0.0007747687640013672,0.0008057199465734551
0.0625,0.00040162064395236186,0.00043313290206382373,0.00043313290206382373,0.00040162064395236186,0.0016246711645736857,0.0014806579119987352,0.0015562416794273302,0.0016259189667159391
