dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,error ClassicalADER_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto,time ClassicalADER_gaussLobatto
0.25,0.00022026022139002966,0.0002202602213900222,0.0002202602213900222,0.0002202602213900855,0.0002842972795728461,0.0002639727454277038,0.00029445941042857677,0.0003468659838586713
0.125,9.587576035034087e-07,9.587576035034087e-07,9.587576035034087e-07,9.587576035034087e-07,0.0006639467065719405,0.0006157233684280072,0.0006828909858574791,0.0008086185294284535
0.0625,5.401667744739248e-09,5.401667744739248e-09,5.401667744739248e-09,5.401667738402442e-09,0.0014177613497158746,0.0013119716264284632,0.0014640182117145741,0.0017311224797148107
0.03125,3.572654611680707e-11,3.572654611680707e-11,3.572654611680707e-11,3.572654560284693e-11,0.0029127375442788302,0.0027141707928655836,0.002998772638560955,0.0035774582600008992
0.015625,2.567671181639476e-13,2.567671181639476e-13,2.567671181639476e-13,2.568116849056654e-13,0.005930087627161161,0.005564923681428939,0.006095022794293721,0.007236820734293101
