dt,error ADER_equispaced,error ADER_L2_equispaced,error ADER_u_equispaced,error ClassicalADER_equispaced,time ADER_equispaced,time ADER_L2_equispaced,time ADER_u_equispaced,time ClassicalADER_equispaced
2.5,2.9111374777373615e-06,1.2214168350209079e-05,7.583875603156e-06,2.9111374777373615e-06,0.0501520293430076,0.02849391405720131,0.039464373671632656,0.050487936200183214
1.25,2.6631041230186982e-08,1.4192145845245036e-07,7.19098245929926e-08,2.6631041230186982e-08,0.10750929569954418,0.061460551885414,0.08467831288601571,0.10768149684237349
0.625,2.2318054017095662e-10,1.2963295928685065e-09,6.090680575978336e-10,2.2318054017095662e-10,0.2263321162899956,0.126493085628733,0.17433161201437802,0.222479872284956
0.3125,1.7911323090554454e-12,1.0827962154496424e-11,4.925185089186545e-12,1.7911323090554454e-12,0.4573538781426448,0.2577931695725835,0.3578516132859347,0.4532037975711449
0.15625,2.858586711571188e-14,8.844470999296009e-14,4.240140555782392e-14,2.858586711571188e-14,0.9235523332858325,0.5190718445748124,0.7170613101396677,0.9129547911413413
