dt,error ADER_gaussLegendre,error ADER_L2_gaussLegendre,error ADER_u_gaussLegendre,error ClassicalADER_gaussLegendre,time ADER_gaussLegendre,time ADER_L2_gaussLegendre,time ADER_u_gaussLegendre,time ClassicalADER_gaussLegendre
2.5,0.0053189990115729965,0.004099360515208389,0.005318999011572713,0.0054501302607467906,0.013124079465654045,0.012091769712881483,0.01330321807861245,0.016485639752874183
1.25,0.0003892530473453974,0.0002884999662163987,0.0003892530473453974,0.0003942294623870094,0.02812285855699364,0.025859002971472884,0.028365604800222044,0.03541978554317861
0.625,2.595238420771614e-05,1.8782635845139698e-05,2.595238420771614e-05,2.6113436560123547e-05,0.05823712062888912,0.053532712443016606,0.05858789718580998,0.07299108058567591
0.3125,1.6687767365682356e-06,1.1921757820944247e-06,1.6687767365682356e-06,1.6738065647501413e-06,0.11762352421397478,0.10847155051409832,0.11919980501406825,0.14825195499995192
0.15625,1.0568210482062979e-07,7.499089822982612e-08,1.0568210482062979e-07,1.058384810685461e-07,0.23846476328617427,0.21830579585678475,0.2397797191390834,0.299343783427113
