dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,error ClassicalADER_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto,time ClassicalADER_gaussLobatto
2.5,1.5643084346349452e-07,6.282249906091738e-07,1.5805574180885504e-06,1.501127944626376e-07,0.04343325932838655,0.033442199214186986,0.04018957455742306,0.0668794056853845
1.25,7.274145561930636e-10,3.953998692964923e-09,9.307643365870045e-09,6.826368187052023e-10,0.09266555161448196,0.07159534827140825,0.08594618401444418,0.1421526627282479
0.625,3.0244538317751035e-12,1.855304903716956e-11,4.2437216952857174e-11,2.833718529941328e-12,0.19146176367129167,0.14861508234295928,0.1777687059143708,0.292944122425979
0.3125,2.891474189062987e-14,8.429307877699608e-14,1.7703618595299393e-13,2.76585589818583e-14,0.390721939994754,0.3032469242877726,0.3653398335695134,0.5970685581414727
0.15625,2.8381428538377616e-14,2.836412965693979e-14,2.828141124355694e-14,2.8382448934612884e-14,0.7888536255694427,0.6083176242827903,0.7284756267160576,1.2092121041454706
