dt,error ADER_gaussLobatto,error ADER_L2_gaussLobatto,error ADER_u_gaussLobatto,error ClassicalADER_gaussLobatto,time ADER_gaussLobatto,time ADER_L2_gaussLobatto,time ADER_u_gaussLobatto,time ClassicalADER_gaussLobatto
2.5,0.05558598869816983,0.14416236210072667,0.05558598869816985,0.05558598869816983,0.008157103021450373,0.005938177122817641,0.008188060035650518,0.00809804073428885
1.25,0.007760318671134142,0.02311808036013953,0.007760318671134142,0.007760318671134142,0.017355582950008934,0.012717977120025483,0.017639049517165405,0.0173181386500281
0.625,0.001010641234727426,0.00316635892430995,0.001010641234727426,0.001010641234727426,0.03582755568516275,0.026312677428359164,0.036419284499632866,0.03572776472803006
0.3125,0.0001284952011605333,0.00041075235344823304,0.0001284952011605333,0.0001284952011605333,0.07287732137130142,0.05344380788550812,0.07374107489969382,0.07256112187127915
0.15625,1.618526842936939e-05,5.219981587195923e-05,1.618526842936939e-05,1.618526842936939e-05,0.14668913067164666,0.10774795481432063,0.14790083047181332,0.14625104908586112
